age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19.0,4,223326,1,10,2,12,1,0,1,0,1721,35,0,0
37.0,0,20308,0,13,0,5,2,0,1,0,0,65,0,1
24.0,0,124751,4,9,2,8,1,0,0,0,0,35,0,0
34.0,0,113364,1,10,0,7,2,0,1,0,0,40,5,0
50.0,5,196900,4,9,0,2,0,0,0,0,0,39,0,0
36.0,0,168170,4,9,0,1,2,0,1,0,0,40,3,0
39.0,0,205338,0,13,0,3,2,0,1,0,0,60,0,0
44.0,1,98806,9,4,0,1,2,0,1,0,0,38,0,0
45.0,5,226452,4,9,0,2,2,0,1,0,0,40,0,0
32.0,5,479179,3,7,2,12,1,0,1,0,0,40,0,0
47.0,3,471990,11,14,0,4,2,4,1,0,0,40,0,1
50.0,0,44728,4,9,0,7,2,0,1,0,0,40,0,0
32.0,0,33117,7,11,0,2,2,0,1,0,0,40,0,0
19.0,0,264876,4,9,2,6,1,0,1,0,0,40,0,0
28.0,0,193122,4,9,1,3,4,0,1,0,0,50,0,0
39.0,3,149347,11,14,2,5,3,0,1,0,0,40,17,1
21.0,0,129172,1,10,2,2,3,0,1,2907,0,40,0,0
73.0,1,151255,1,10,4,9,3,0,0,0,0,75,0,0
39.0,0,98886,9,4,0,2,2,0,1,4508,0,40,20,0
25.0,0,238673,1,10,2,7,3,0,1,0,0,40,0,0
31.0,0,137991,1,10,6,3,0,0,0,0,0,20,0,0
51.0,0,85942,1,10,1,3,3,0,0,0,0,32,0,0
39.0,0,85783,0,13,0,8,0,0,0,0,0,28,0,0
31.0,0,174789,0,13,1,6,1,0,1,0,0,40,0,0
21.0,0,457162,1,10,2,3,1,4,1,0,0,17,0,0
46.0,0,176026,0,13,1,4,3,0,1,27828,0,50,0,1
73.0,0,88594,4,9,1,4,3,0,0,0,0,35,0,0
41.0,0,311101,4,9,1,1,3,0,1,0,0,40,0,0
20.0,0,273989,4,9,2,10,1,0,1,0,0,40,0,0
27.0,0,370242,6,12,2,2,3,0,1,0,0,30,0,0
24.0,0,194630,0,13,2,5,3,0,1,0,0,35,0,0
20.0,0,313817,1,10,0,1,2,0,1,0,0,40,0,0
39.0,0,195843,7,11,2,7,1,0,1,0,0,40,0,0
27.0,0,203160,0,13,2,6,3,0,1,0,0,28,0,0
33.0,0,175856,3,7,0,3,2,0,1,0,0,60,0,0
33.0,0,75435,4,9,0,6,2,2,1,0,0,40,0,0
36.0,5,291676,8,5,0,1,2,4,1,0,0,40,0,0
55.0,0,192869,1,10,0,4,2,0,1,0,0,36,0,0
19.0,0,124464,1,10,2,7,1,0,1,0,0,40,0,0
35.0,0,98776,4,9,2,4,3,0,1,0,0,60,0,0
34.0,0,107960,15,3,2,7,4,1,1,0,0,40,25,0
62.0,5,312286,5,15,1,5,3,0,0,0,0,35,0,0
33.0,1,48520,1,10,0,1,2,0,1,0,0,40,0,1
39.0,0,224541,8,5,0,1,2,0,1,4386,0,55,20,0
36.0,4,237713,1,10,0,0,2,0,1,0,0,40,0,0
41.0,0,309990,0,13,1,8,5,0,0,0,0,33,0,0
39.0,1,37019,4,9,0,1,2,0,1,0,0,60,0,0
18.0,0,170183,4,9,2,8,1,0,0,0,0,10,0,0
61.0,0,142988,1,10,0,4,2,0,1,15024,0,45,0,1
20.0,3,163205,7,11,2,8,1,0,0,0,0,36,0,0
35.0,1,455379,4,9,0,10,2,0,1,0,0,65,0,1
27.0,0,104423,4,9,2,7,1,0,1,0,0,40,0,0
66.0,0,104936,13,6,4,2,5,0,0,0,0,38,0,0
21.0,0,542610,4,9,2,10,4,4,1,0,0,40,0,0
20.0,0,208117,1,10,2,2,1,0,0,0,0,18,0,0
34.0,0,105141,1,10,1,8,1,0,1,0,0,40,0,0
31.0,0,213339,4,9,3,0,3,0,0,0,0,40,0,0
41.0,0,177989,14,16,0,5,2,0,1,0,2051,60,0,0
64.0,5,107732,12,2,0,9,2,3,1,0,0,45,29,0
32.0,0,312403,0,13,2,4,3,0,0,0,0,40,0,0
30.0,4,176992,4,9,0,10,2,0,1,0,0,50,0,1
36.0,1,84294,0,13,0,9,2,0,1,0,0,72,0,0
22.0,0,143062,1,10,2,9,1,0,1,0,0,12,0,0
53.0,4,139671,1,10,0,4,2,0,1,0,0,50,0,0
50.0,0,116814,4,9,4,8,3,2,0,0,0,40,0,0
36.0,0,37778,0,13,0,4,2,0,1,0,0,40,0,0
41.0,2,240900,3,7,0,4,2,0,1,0,0,40,0,0
55.0,0,202652,0,13,2,4,3,0,0,0,0,35,0,0
38.0,0,52187,0,13,0,3,2,0,1,15024,0,50,0,1
28.0,0,349751,0,13,2,4,3,4,1,2174,0,50,0,0
24.0,4,238384,0,13,2,5,1,0,0,0,0,37,0,0
60.0,0,209844,1,10,1,8,4,0,0,0,0,40,0,0
54.0,0,333301,13,6,0,2,2,4,1,0,0,40,0,0
27.0,2,214974,4,9,0,1,2,0,1,0,0,60,0,0
30.0,0,113453,11,14,0,5,0,0,0,0,0,30,0,0
54.0,0,162238,4,9,4,10,3,0,1,0,0,45,0,0
44.0,0,98779,1,10,0,1,2,0,1,5178,0,40,0,1
52.0,0,165001,4,9,0,10,2,0,1,0,0,60,0,1
18.0,0,78528,3,7,2,2,1,0,1,0,0,20,0,0
55.0,0,353881,9,4,0,10,2,0,1,0,0,50,0,0
35.0,0,251396,0,13,0,5,2,0,1,0,0,50,0,1
37.0,0,178100,0,13,1,4,3,0,0,0,0,40,0,1
22.0,0,416165,1,10,2,8,1,0,0,0,0,40,0,0
45.0,0,177536,0,13,0,4,2,0,1,0,0,45,2,1
38.0,0,203717,0,13,0,9,2,0,1,0,0,60,0,0
48.0,0,107231,0,13,0,5,2,0,1,0,0,40,0,0
35.0,0,106448,7,11,0,2,2,0,1,0,0,40,0,0
21.0,0,196816,7,11,0,1,4,0,1,0,0,50,0,0
37.0,1,191342,4,9,0,1,2,1,1,0,0,60,15,1
18.0,0,170194,3,7,2,3,1,0,1,0,0,25,0,0
26.0,0,113587,13,6,1,7,1,0,1,0,0,35,0,0
48.0,2,72425,0,13,0,1,2,0,1,0,0,50,0,0
51.0,0,217480,1,10,3,8,3,4,1,8614,0,40,0,1
52.0,0,120914,1,10,0,1,2,0,1,0,0,40,0,0
32.0,5,33945,0,13,0,9,2,0,1,0,0,40,0,1
39.0,1,199753,0,13,0,2,2,0,1,0,0,60,0,0
51.0,0,144284,0,13,0,5,2,0,1,0,0,40,0,1
54.0,0,53833,0,13,0,3,2,0,1,0,0,50,0,0
21.0,0,151158,1,10,2,5,3,0,0,0,0,25,0,0
43.0,0,125577,4,9,3,8,5,4,0,0,0,40,0,0
32.0,0,242323,1,10,2,8,1,0,0,0,0,40,0,0
31.0,5,195181,11,14,0,5,2,0,1,0,0,35,0,1
26.0,0,341672,1,10,2,8,4,1,1,0,0,60,7,0
35.0,0,116369,4,9,2,1,3,0,1,0,0,40,0,0
73.0,0,113446,15,3,0,4,2,0,1,0,0,54,0,1
25.0,1,121285,0,13,2,3,3,0,0,0,0,40,0,0
58.0,1,25124,7,11,0,9,2,0,1,0,2377,65,0,0
32.0,0,182274,4,9,3,2,1,0,0,0,0,37,0,0
28.0,0,103548,0,13,0,5,2,0,1,0,0,40,0,0
41.0,1,38434,11,14,2,3,3,0,0,0,0,30,0,0
53.0,1,317313,4,9,0,1,2,0,1,0,0,48,0,0
49.0,0,177543,4,9,3,8,5,0,0,0,0,35,0,0
55.0,0,139834,0,13,0,5,2,0,1,0,0,40,0,1
29.0,0,118478,1,10,0,8,0,0,0,7298,0,50,0,1
28.0,1,147951,7,11,0,9,2,0,1,0,0,80,0,0
44.0,0,201734,4,9,0,1,2,0,1,0,0,45,0,0
41.0,0,198196,11,14,0,4,2,0,1,0,0,45,0,1
26.0,0,141876,7,11,0,3,2,0,1,3103,0,45,0,1
23.0,0,325179,4,9,0,3,2,0,1,0,0,40,0,1
37.0,1,143774,0,13,0,5,0,0,0,0,0,40,5,1
23.0,0,152328,0,13,2,5,1,0,1,13550,0,50,0,1
33.0,0,479600,1,10,2,2,5,4,0,0,0,40,0,0
44.0,0,180599,4,9,2,1,1,0,1,0,0,40,0,1
21.0,0,448026,1,10,2,12,1,0,1,2907,0,30,0,0
36.0,0,300333,3,7,0,4,2,0,1,0,0,40,12,0
44.0,4,184105,0,13,0,8,2,0,1,5013,0,40,0,0
23.0,0,202084,4,9,2,2,5,4,0,0,0,40,0,0
26.0,0,29515,4,9,1,4,1,0,1,0,0,40,0,0
32.0,0,247328,15,3,2,2,3,0,1,0,0,40,20,0
31.0,0,188246,1,10,0,6,2,0,1,0,0,40,0,1
50.0,4,105788,4,9,3,4,5,4,0,6497,0,35,0,0
18.0,2,352640,1,10,2,8,1,0,0,0,0,20,0,0
49.0,0,132576,0,13,0,4,2,0,1,0,0,50,0,1
59.0,0,128829,4,9,1,2,3,0,0,0,0,40,0,0
38.0,0,93140,4,9,3,7,5,4,0,0,0,28,0,0
50.0,2,155965,1,10,0,3,2,0,1,0,0,55,0,0
51.0,2,335902,1,10,0,1,2,0,1,0,1672,55,0,0
22.0,0,158522,1,10,2,7,1,1,1,0,0,35,0,0
54.0,0,174806,4,9,0,7,0,0,0,0,0,40,0,1
37.0,0,32207,4,9,2,10,3,0,1,0,0,40,0,0
31.0,0,43607,0,13,4,8,5,0,1,0,0,60,0,0
67.0,5,168224,0,13,0,4,2,0,1,0,0,40,0,0
21.0,0,311376,1,10,2,4,4,0,0,0,0,40,0,0
30.0,0,101562,4,9,2,8,3,0,0,0,0,40,0,0
32.0,4,267859,1,10,0,12,2,0,1,0,0,50,12,0
36.0,0,86143,7,11,2,1,1,1,1,0,0,40,0,0
33.0,4,217304,0,13,2,8,3,4,1,0,0,40,0,0
37.0,0,410034,4,9,0,1,2,0,1,0,0,56,0,0
29.0,0,293073,5,15,0,5,2,0,1,7298,0,48,0,1
26.0,0,247425,1,10,2,3,3,4,1,0,0,40,28,0
51.0,0,128338,9,4,0,5,2,0,1,0,0,40,0,0
39.0,0,189344,4,9,0,7,2,0,1,0,0,40,20,0
18.0,0,366154,4,9,2,2,3,0,1,0,0,30,0,0
52.0,0,163051,10,8,0,7,2,0,1,0,1628,40,0,0
31.0,0,437200,1,10,0,9,2,0,1,0,0,40,20,0
45.0,0,323798,0,13,0,4,2,0,1,7298,0,53,0,1
38.0,0,182570,1,10,0,7,2,0,1,0,0,38,0,0
21.0,0,200318,6,12,2,3,3,0,0,0,0,35,0,0
33.0,0,48520,4,9,3,6,3,0,1,0,0,40,0,0
39.0,0,130007,1,10,1,1,5,0,1,0,0,40,0,0
31.0,0,166248,4,9,0,7,2,0,1,0,0,40,0,0
43.0,0,203554,0,13,0,4,2,0,1,0,1902,50,0,1
33.0,2,291333,0,13,0,4,2,0,1,7298,0,45,0,1
49.0,1,39140,4,9,0,9,2,0,1,0,0,60,0,0
41.0,0,266439,4,9,0,7,2,0,1,0,0,40,0,0
55.0,1,126840,1,10,1,7,3,0,1,0,0,40,0,0
52.0,0,166419,1,10,1,8,3,4,0,0,0,37,0,0
42.0,0,287129,0,13,1,5,3,4,1,0,0,40,0,0
24.0,0,206827,1,10,2,8,1,0,0,0,0,30,0,0
42.0,0,173888,4,9,5,8,3,0,1,0,0,52,0,0
41.0,5,253250,0,13,0,4,2,0,1,7298,0,40,0,1
35.0,0,337239,4,9,0,7,2,0,1,0,0,40,20,0
54.0,3,201127,11,14,1,4,3,0,1,0,0,42,0,1
24.0,0,403107,15,3,2,6,4,0,1,0,0,40,20,0
57.0,3,223892,0,13,0,4,0,0,0,0,0,40,0,1
58.0,5,191318,11,14,0,4,2,0,1,15024,0,40,0,1
32.0,0,394708,4,9,2,2,5,4,1,0,0,40,0,0
22.0,0,119474,4,9,2,3,1,0,0,1055,0,25,0,0
20.0,0,419984,4,9,1,2,5,0,0,0,0,25,0,0
26.0,4,197897,4,9,2,8,1,4,0,0,0,20,2,0
33.0,0,286675,3,7,0,1,2,0,1,0,0,40,0,0
19.0,0,191986,13,6,2,3,5,0,0,0,0,40,0,0
50.0,1,90525,4,9,0,2,0,0,0,15024,0,20,0,1
32.0,0,56150,4,9,0,3,2,0,1,0,0,40,0,0
51.0,4,248327,0,13,0,10,2,4,1,0,0,40,0,1
18.0,0,90860,1,10,2,3,1,1,0,0,0,20,0,0
35.0,3,104858,11,14,0,4,2,0,1,0,0,50,0,1
46.0,0,196707,4,9,1,1,3,0,1,0,0,55,0,0
37.0,0,29430,4,9,1,3,5,0,1,0,0,45,0,0
45.0,0,54038,1,10,0,8,0,0,0,0,1902,20,0,1
63.0,0,281025,8,5,0,6,2,0,1,0,0,32,0,0
53.0,0,258832,4,9,2,2,4,1,1,0,0,10,15,0
24.0,0,131220,4,9,2,8,1,4,0,0,0,40,0,0
47.0,0,265097,4,9,0,7,2,0,1,0,0,40,0,0
41.0,0,185057,4,9,2,4,5,0,0,0,0,40,0,0
27.0,0,169557,4,9,1,7,3,0,1,6849,0,40,0,0
35.0,2,333636,4,9,0,4,2,4,1,0,0,75,0,0
19.0,0,181652,1,10,2,8,1,0,0,0,0,24,0,0
47.0,0,34307,1,10,3,2,3,0,0,0,0,35,0,0
25.0,3,198813,0,13,2,8,5,4,0,0,1590,40,0,0
59.0,4,240030,5,15,0,4,2,0,1,0,0,40,0,1
28.0,0,226089,13,6,2,7,5,0,0,0,0,40,0,0
17.0,0,190941,13,6,2,3,1,0,0,0,0,20,0,0
21.0,0,160261,1,10,2,4,1,1,1,2463,0,50,2,0
31.0,0,208458,4,9,1,3,5,3,0,0,0,40,20,0
49.0,0,112761,4,9,1,6,3,0,0,0,0,40,0,0
48.0,4,67716,11,14,0,5,2,0,1,7688,0,50,0,1
60.0,1,121076,14,16,1,3,3,0,1,0,0,20,0,0
33.0,1,182556,10,8,2,10,3,0,1,0,0,40,0,0
40.0,0,231348,4,9,0,1,2,0,1,0,0,40,0,0
42.0,0,55395,1,10,0,1,2,0,1,0,0,52,0,0
34.0,0,344073,4,9,0,10,2,0,1,5013,0,40,0,0
38.0,3,318912,7,11,1,8,1,4,1,0,0,52,0,0
58.0,1,237546,1,10,0,4,2,0,1,0,0,70,0,1
52.0,0,305090,1,10,3,3,4,0,0,0,0,55,0,0
22.0,4,198478,1,10,0,12,2,0,1,0,0,40,0,0
24.0,0,321435,0,13,0,9,2,0,1,0,0,35,0,1
39.0,0,259716,4,9,1,7,5,0,0,0,0,40,20,0
41.0,0,191547,11,14,0,4,2,0,1,99999,0,55,0,1
56.0,0,225927,8,5,0,1,2,0,1,2580,0,40,0,0
21.0,0,256504,4,9,2,2,3,0,0,0,0,40,0,0
29.0,0,168526,4,9,1,3,5,0,0,0,0,25,0,0
45.0,0,44489,7,11,1,2,3,0,1,0,0,10,0,0
44.0,4,159449,1,10,0,12,2,0,1,0,0,80,0,1
54.0,0,387540,11,14,0,5,2,0,1,0,0,45,0,1
24.0,0,314819,1,10,2,1,3,0,1,2174,0,40,0,0
40.0,0,34722,0,13,0,4,2,0,1,0,0,50,0,0
43.0,5,125831,0,13,2,5,1,0,1,99999,0,60,0,1
41.0,1,264663,3,7,1,2,3,0,0,0,0,40,0,0
32.0,0,294121,7,11,1,8,3,0,0,0,0,40,0,0
31.0,0,83912,0,13,0,8,0,0,0,0,0,25,20,0
26.0,0,241626,4,9,1,8,3,0,1,0,0,40,0,0
50.0,5,137815,0,13,0,1,2,0,1,0,0,40,0,1
62.0,2,153891,7,11,0,4,2,0,1,3137,0,40,0,0
24.0,0,83774,4,9,0,2,2,0,1,2885,0,45,0,0
58.0,0,199067,0,13,1,4,3,0,1,0,0,65,0,1
44.0,2,57233,1,10,0,1,2,0,1,0,0,40,0,1
44.0,0,211517,10,8,1,2,3,0,1,0,0,40,0,0
37.0,2,132879,1,10,0,10,2,0,1,0,0,50,0,1
65.0,1,72776,9,4,2,9,3,0,1,2964,0,40,0,0
33.0,0,54318,4,9,0,1,2,0,1,0,0,40,0,1
56.0,1,174564,11,14,0,5,2,0,1,0,0,60,0,1
35.0,0,179579,11,14,0,4,2,0,1,0,1977,48,0,1
33.0,0,187618,0,13,2,5,1,0,1,0,1741,40,0,0
35.0,0,186819,0,13,0,0,2,0,1,0,0,48,0,0
47.0,1,60087,1,10,5,4,3,0,0,0,0,60,0,0
35.0,1,28987,8,5,0,1,2,2,1,0,0,96,0,0
56.0,0,187355,1,10,1,3,5,0,0,0,0,40,0,0
29.0,2,218555,11,14,2,5,1,0,1,0,0,40,0,0
53.0,2,94214,5,15,0,5,2,1,1,7298,0,50,34,1
42.0,0,204729,7,11,3,3,5,4,0,0,0,25,0,0
24.0,0,236696,0,13,2,0,3,0,1,0,0,50,27,0
33.0,0,179747,4,9,0,7,2,0,1,0,0,40,0,0
42.0,0,187322,13,6,0,3,2,0,1,0,0,45,0,0
38.0,5,116975,1,10,0,12,2,0,1,0,1887,50,0,1
32.0,0,205950,4,9,2,7,1,0,1,0,0,40,0,0
20.0,1,190968,9,4,2,1,1,0,1,0,0,20,0,0
32.0,0,160458,4,9,0,1,2,0,1,0,0,50,0,0
28.0,4,190911,1,10,0,12,2,0,1,0,0,40,0,1
51.0,0,85382,4,9,0,1,2,0,1,0,0,55,0,1
41.0,4,129793,4,9,2,2,1,0,1,0,0,30,0,0
37.0,4,270181,6,12,5,2,5,4,0,0,0,50,0,0
23.0,0,243723,4,9,0,2,0,0,0,0,0,40,0,0
40.0,0,168113,4,9,0,1,2,0,1,0,0,40,0,0
47.0,0,652784,13,6,0,7,2,0,1,0,0,40,0,0
46.0,1,315984,4,9,0,4,2,0,1,0,0,50,0,0
24.0,0,311311,0,13,2,3,3,0,1,0,0,40,0,0
40.0,0,111336,4,9,1,7,5,4,0,0,0,28,0,0
30.0,1,100252,4,9,0,7,1,1,1,0,0,60,10,0
41.0,5,186990,5,15,4,5,3,3,0,0,0,52,0,1
37.0,5,241633,0,13,0,8,0,4,0,0,0,45,0,1
49.0,3,252616,4,9,0,10,2,1,1,0,0,40,15,0
41.0,3,46366,0,13,0,4,0,4,0,0,0,50,0,1
52.0,4,266138,7,11,0,4,2,0,1,0,0,35,0,0
23.0,0,32732,1,10,2,3,3,0,1,0,0,50,0,0
34.0,0,361978,4,9,1,1,5,4,0,1471,0,40,0,0
25.0,5,77661,0,13,2,4,3,0,0,0,2444,40,0,1
44.0,2,60087,4,9,0,1,2,0,1,0,0,45,0,1
31.0,4,197550,4,9,1,5,5,0,1,0,0,33,0,0
53.0,0,170701,0,13,1,8,5,0,0,0,0,40,0,0
62.0,0,159822,4,9,0,4,2,0,1,0,0,50,0,0
35.0,0,211494,0,13,2,4,3,0,1,0,1876,55,0,0
30.0,3,340899,0,13,2,5,3,0,1,0,0,40,0,0
48.0,5,224752,4,9,0,8,0,0,0,0,0,40,0,1
36.0,0,102568,0,13,2,5,3,0,0,0,0,40,0,1
32.0,0,220690,3,7,1,2,3,0,1,0,0,33,0,0
22.0,0,303170,1,10,2,11,1,0,0,0,0,28,0,0
19.0,0,192162,4,9,2,5,3,0,0,0,0,40,0,0
26.0,0,201635,4,9,2,8,3,0,0,0,0,40,0,0
56.0,5,133728,1,10,0,4,2,0,1,0,0,35,0,1
45.0,0,347025,9,4,4,2,5,0,0,0,0,21,0,0
23.0,0,110998,1,10,2,8,1,1,0,0,0,40,15,0
31.0,0,122347,4,9,3,6,3,0,1,0,0,40,0,0
30.0,0,127875,3,7,2,3,5,0,0,0,0,8,0,0
42.0,0,167534,4,9,0,6,2,0,1,5013,0,35,0,0
27.0,5,152560,5,15,0,5,2,0,1,0,0,60,0,0
37.0,0,265144,0,13,0,4,2,0,1,0,0,50,0,1
31.0,0,302679,4,9,2,7,3,0,1,0,0,60,0,0
33.0,0,290763,0,13,3,5,3,0,0,0,0,40,0,0
64.0,0,86837,16,1,0,6,2,1,1,0,0,40,15,0
32.0,0,147118,4,9,1,2,3,0,0,0,0,40,0,0
37.0,0,169469,1,10,0,1,2,0,1,0,0,40,0,0
25.0,0,189334,3,7,0,10,2,0,1,0,0,40,0,0
49.0,0,139571,4,9,0,8,2,0,1,4064,0,40,0,0
36.0,0,111545,0,13,0,5,2,0,1,0,1902,40,0,1
67.0,0,72776,1,10,0,6,2,0,1,10566,0,15,0,0
54.0,0,307973,4,9,0,6,2,0,1,0,0,40,0,1
45.0,4,211666,14,16,2,5,3,0,0,0,0,40,0,1
30.0,0,143766,1,10,2,1,3,0,1,0,0,40,0,0
39.0,5,112812,4,9,0,12,4,0,0,0,0,40,0,0
57.0,0,43290,13,6,1,2,3,2,0,0,0,20,0,0
57.0,0,111385,13,6,2,2,3,0,1,0,0,40,0,0
23.0,1,145744,4,9,0,9,2,0,1,0,0,40,0,0
49.0,4,126754,4,9,0,2,4,0,1,0,0,40,16,0
46.0,5,54260,0,13,0,5,2,0,1,0,0,10,0,1
41.0,5,34895,0,13,2,0,3,0,0,0,0,43,0,0
44.0,0,166740,7,11,0,0,2,0,1,0,0,45,0,0
25.0,0,143062,0,13,2,2,1,0,0,2463,0,30,0,0
34.0,4,191957,0,13,0,1,2,4,1,0,0,45,0,1
24.0,0,109456,0,13,2,3,1,0,1,0,0,25,0,0
32.0,0,198183,0,13,2,4,3,0,0,0,0,45,0,0
27.0,4,157449,4,9,0,0,2,0,1,0,0,50,0,1
67.0,0,53874,10,8,0,7,2,4,1,0,0,40,12,0
36.0,0,191754,4,9,0,1,2,0,1,0,0,40,0,0
40.0,0,320071,1,10,1,4,3,0,1,0,1408,48,0,0
24.0,0,164574,4,9,0,10,2,0,1,0,0,40,0,0
46.0,0,185870,0,13,0,3,2,0,1,0,1902,40,0,1
44.0,5,165745,4,9,1,8,5,0,0,0,0,38,0,0
23.0,1,40323,1,10,0,1,2,0,1,0,0,40,0,1
46.0,0,199378,5,15,2,5,3,0,1,0,0,90,0,0
31.0,0,289889,7,11,2,0,3,0,1,0,0,40,0,0
21.0,4,152200,1,10,0,12,1,4,1,0,0,40,0,0
61.0,0,198231,4,9,0,1,2,0,1,0,0,40,0,1
71.0,1,28865,4,9,0,9,2,0,1,0,0,15,0,0
42.0,0,26915,0,13,0,4,2,0,1,0,0,40,0,1
21.0,5,204034,1,10,2,2,3,0,0,0,0,16,0,0
21.0,0,243368,16,1,2,9,3,0,1,0,0,25,20,0
28.0,4,191088,0,13,1,5,3,0,0,2354,0,60,0,0
27.0,4,194515,6,12,2,5,1,4,0,0,0,37,0,0
32.0,0,28984,1,10,2,2,3,0,0,0,2001,25,0,0
47.0,0,125892,4,9,1,6,3,0,1,0,0,40,0,0
22.0,0,37932,6,12,2,4,3,0,1,0,0,35,2,0
56.0,0,249751,4,9,0,0,2,0,1,0,0,40,0,0
20.0,0,191948,4,9,0,2,4,0,0,0,0,40,0,0
30.0,0,97306,1,10,2,3,3,0,0,0,0,40,0,0
22.0,0,176178,1,10,2,2,1,0,0,0,0,25,0,0
28.0,0,142764,7,11,0,1,2,0,1,7688,0,45,0,1
50.0,0,148431,11,14,0,4,2,0,1,0,0,55,0,1
66.0,5,148380,4,9,0,7,0,0,0,1424,0,10,0,0
38.0,0,314890,1,10,2,2,3,0,1,0,0,46,0,0
62.0,0,177493,10,8,0,4,2,0,1,0,0,30,0,0
36.0,3,327435,11,14,1,0,3,0,0,0,0,40,0,1
47.0,0,275967,13,6,0,1,2,0,1,0,0,35,0,0
25.0,0,176520,4,9,2,0,3,0,1,0,0,40,0,0
26.0,0,186463,1,10,0,10,2,0,1,0,0,40,0,0
37.0,0,50380,3,7,0,9,2,0,1,0,0,40,0,0
70.0,1,323987,9,4,0,1,2,0,1,0,0,8,0,0
52.0,0,192445,3,7,0,10,2,0,1,0,0,40,0,0
70.0,0,142851,8,5,0,4,2,0,1,0,0,18,0,0
19.0,5,42750,4,9,2,12,1,0,1,0,0,40,0,0
23.0,0,199011,3,7,2,1,1,0,1,0,0,3,0,0
37.0,0,173963,3,7,3,3,5,4,0,0,0,40,0,0
45.0,5,284763,1,10,1,5,5,4,0,0,0,40,0,0
29.0,0,108775,0,13,0,4,2,0,1,0,0,50,0,1
56.0,1,233312,0,13,0,4,2,0,1,0,0,20,17,0
50.0,0,197826,11,14,0,0,2,0,1,0,0,40,0,0
20.0,0,123007,4,9,2,8,4,0,1,0,2001,30,0,0
26.0,0,264012,0,13,2,8,3,0,1,0,0,40,0,0
41.0,2,214247,5,15,0,5,2,0,1,0,2415,60,0,1
21.0,0,200121,4,9,2,6,1,0,1,0,0,40,0,0
48.0,1,138069,15,3,0,1,2,0,1,0,2042,50,0,0
22.0,0,33551,1,10,2,2,3,0,1,0,0,40,0,0
37.0,5,89083,6,12,0,2,2,0,1,0,0,35,0,0
47.0,0,369438,1,10,0,1,2,4,1,0,0,30,0,1
61.0,0,93997,0,13,1,3,5,0,1,0,0,40,0,0
47.0,4,169699,11,14,0,5,2,0,1,0,0,40,0,1
37.0,0,115429,4,9,0,1,2,0,1,0,0,25,0,0
46.0,5,96652,7,11,3,8,5,4,0,0,0,40,0,0
42.0,1,103759,4,9,0,3,2,0,1,0,0,48,0,0
41.0,0,54422,4,9,1,8,5,0,0,0,0,40,0,0
33.0,4,107215,8,5,0,2,2,0,1,0,0,40,0,0
27.0,0,102142,6,12,2,0,3,0,1,0,0,40,0,0
40.0,3,134638,0,13,0,4,2,0,1,0,0,39,0,0
56.0,0,46920,13,6,0,7,2,0,1,0,0,40,0,0
35.0,3,207973,14,16,0,5,2,0,1,0,0,55,4,0
24.0,0,208946,7,11,2,1,3,0,1,0,0,40,0,0
73.0,1,252431,1,10,0,5,0,0,0,0,0,1,0,0
36.0,0,251730,1,10,2,3,3,0,1,0,0,50,0,0
31.0,0,301251,0,13,0,1,2,0,1,0,0,50,0,1
36.0,0,197274,4,9,2,6,3,4,1,0,0,40,0,0
37.0,0,106043,4,9,0,3,2,4,1,0,0,40,0,1
26.0,0,195636,0,13,2,5,3,0,0,0,0,55,0,0
20.0,0,237956,4,9,2,12,1,0,1,0,0,40,12,0
58.0,0,31532,0,13,0,5,2,0,1,0,0,40,0,1
45.0,5,276157,0,13,0,5,2,0,1,0,0,40,0,1
31.0,0,142921,0,13,2,0,3,0,0,0,0,40,0,0
44.0,0,217039,5,15,0,5,2,0,1,99999,0,60,0,1
19.0,4,259169,1,10,2,5,1,0,0,0,0,30,0,0
54.0,0,409173,4,9,0,0,2,4,1,0,0,50,3,1
31.0,5,73161,11,14,0,5,2,0,1,0,1740,40,0,0
27.0,0,241431,4,9,0,1,2,0,1,0,0,35,0,0
36.0,0,151764,1,10,0,3,2,0,1,5178,0,40,0,1
47.0,3,131726,1,10,1,8,3,0,1,0,1876,40,0,0
35.0,0,334291,0,13,0,4,2,0,1,0,0,45,0,0
42.0,0,67243,12,2,0,8,2,0,1,0,0,55,21,1
45.0,0,370261,0,13,1,4,3,0,0,0,0,40,0,0
70.0,0,573446,4,9,0,1,2,0,1,1455,0,40,0,0
27.0,4,189775,10,8,2,2,1,4,0,0,0,44,0,0
36.0,0,312206,4,9,0,5,2,0,1,0,0,60,0,1
23.0,0,86939,4,9,5,7,3,0,1,0,0,40,0,0
25.0,0,221757,0,13,2,4,3,0,1,0,0,50,0,0
45.0,1,213140,1,10,0,1,2,0,1,7688,0,45,0,1
24.0,0,308673,4,9,2,6,1,0,1,0,0,30,0,0
90.0,0,149069,6,12,0,3,2,0,1,0,1825,50,0,1
50.0,0,69345,4,9,0,7,2,0,1,0,1902,44,0,1
37.0,0,112158,4,9,0,1,2,0,1,7688,0,99,0,1
31.0,0,386299,1,10,2,8,3,0,0,0,0,40,0,0
17.0,0,61838,3,7,2,9,1,0,1,0,0,40,0,0
26.0,0,290286,1,10,2,8,3,4,1,0,0,38,0,0
41.0,0,143069,14,16,0,5,2,0,1,0,0,60,0,0
